,id,sex,has_photo,has_mobile,followers_count,graduation,education_form,relation,education_status,langs,occupation_type,result
311,29309,2,1,1.0,53.0,2014.0,Full-time,6.0,Alumnus (Bachelor's),Русский;Українська,university,0
312,52464,2,0,1.0,106.0,2009.0,Distance Learning,4.0,Undergraduate applicant,Русский,university,0
313,66495,1,1,1.0,210.0,2012.0,Full-time,4.0,Alumnus (Specialist),False,university,1
314,25886,1,1,1.0,138.0,2015.0,Full-time,0.0,Student (Bachelor's),Русский,university,0
315,88931,2,1,1.0,180.0,2013.0,Full-time,0.0,Undergraduate applicant,Русский,work,0
316,11894,1,0,1.0,155.0,0.0,Distance Learning,7.0,PhD,False,work,0
317,79454,2,0,1.0,153.0,2017.0,Full-time,1.0,Student (Specialist),Русский,university,0
318,21073,1,1,1.0,412.0,2015.0,Full-time,4.0,Alumnus (Bachelor's),Русский;English,university,1
319,4976,2,0,1.0,204.0,2011.0,Full-time,4.0,Student (Bachelor's),Русский,university,0
320,85039,2,0,1.0,51.0,2008.0,Full-time,1.0,Alumnus (Specialist),False,work,1
321,28018,2,0,1.0,94.0,2010.0,Full-time,0.0,Student (Specialist),Русский;Mande,university,0
322,79711,2,1,1.0,128.0,2007.0,Full-time,0.0,Alumnus (Bachelor's),Русский,university,0
323,31354,1,0,1.0,166.0,2015.0,Full-time,0.0,Student (Specialist),Русский,university,1
324,11786,2,1,1.0,80.0,0.0,Full-time,0.0,Student (Bachelor's),Русский,university,0
325,22072,2,0,1.0,573.0,2010.0,Full-time,1.0,Student (Specialist),Русский,work,0
326,22260,2,0,1.0,79.0,2013.0,Full-time,4.0,Student (Specialist),Русский,work,0
327,34510,2,1,1.0,209.0,2013.0,Full-time,0.0,Alumnus (Specialist),Русский;English;Українська,university,0
328,21644,2,0,1.0,132.0,2011.0,Distance Learning,0.0,Alumnus (Specialist),False,university,0
329,65865,2,1,1.0,237.0,2016.0,Full-time,0.0,Alumnus (Master's),Русский,university,1
330,59724,2,0,1.0,66.0,2001.0,Full-time,4.0,Student (Bachelor's),Русский;Italiano;Українська,university,0
331,37848,2,1,1.0,2172.0,0.0,Distance Learning,7.0,Alumnus (Specialist),Русский;English,university,0
332,10640,2,0,1.0,228.0,2012.0,Full-time,0.0,Student (Bachelor's),Русский,university,1
334,30740,2,0,1.0,274.0,2022.0,Full-time,4.0,Candidate of Sciences,False,university,1
335,24260,2,1,1.0,99.0,2014.0,Full-time,1.0,Alumnus (Specialist),Русский,work,0
336,81878,1,1,1.0,395.0,2002.0,Distance Learning,4.0,Alumnus (Specialist),Русский,work,1
337,89322,2,0,1.0,147.0,2005.0,Full-time,4.0,Alumnus (Specialist),Русский,university,0
338,33279,1,0,1.0,204.0,2017.0,Full-time,0.0,Student (Bachelor's),English;Русский;Italiano;Српски,university,1
341,59614,2,0,1.0,65.0,2007.0,Full-time,0.0,Alumnus (Specialist),Русский,university,0
342,27633,1,1,1.0,658.0,2007.0,Full-time,4.0,Alumnus (Bachelor's),Русский,work,0
343,27432,2,1,1.0,130.0,2007.0,Distance Learning,4.0,Alumnus (Specialist),Русский,university,0
344,60205,1,0,1.0,337.0,2020.0,Full-time,7.0,Alumnus (Bachelor's),Русский;Deutsch,university,1
345,10577,2,0,1.0,311.0,2014.0,Distance Learning,0.0,Student (Specialist),False,university,0
346,89718,2,0,1.0,162.0,1986.0,Full-time,0.0,Alumnus (Specialist),Русский,university,1
347,55498,2,1,1.0,206.0,2016.0,Distance Learning,4.0,Alumnus (Specialist),Русский,work,0
348,65193,2,0,1.0,110.0,2004.0,Full-time,0.0,Alumnus (Specialist),False,work,1
349,92719,1,1,1.0,543.0,0.0,Full-time,1.0,Student (Bachelor's),Русский;Հայերեն;English,university,1
351,79157,2,0,1.0,70.0,2005.0,Full-time,1.0,Alumnus (Specialist),Русский,work,0
352,92620,2,0,1.0,33.0,2008.0,Full-time,4.0,Alumnus (Bachelor's),False,university,0
353,32445,1,1,1.0,1079.0,2014.0,Full-time,0.0,Alumnus (Specialist),False,university,0
354,20030,2,0,1.0,110.0,2010.0,Full-time,1.0,Student (Specialist),Русский,university,0
355,47619,2,0,1.0,209.0,0.0,Full-time,1.0,Alumnus (Specialist),Русский,university,1
356,72636,2,0,1.0,461.0,2015.0,Full-time,6.0,Student (Specialist),Русский,work,1
357,11081,2,1,1.0,103.0,2007.0,Full-time,0.0,Alumnus (Specialist),Русский,university,0
358,96615,2,1,1.0,10.0,1989.0,Full-time,1.0,Student (Specialist),Русский,university,0
359,3781,2,0,1.0,350.0,2011.0,Distance Learning,4.0,Alumnus (Specialist),Русский,work,1
360,44186,2,0,1.0,791.0,2008.0,Full-time,0.0,Alumnus (Specialist),Русский,work,1
361,86958,1,0,1.0,288.0,1998.0,Full-time,4.0,Alumnus (Specialist),Русский,work,1
363,67662,1,0,1.0,270.0,2013.0,Full-time,0.0,Student (Specialist),Русский,university,1
364,28837,1,1,1.0,448.0,2009.0,Full-time,4.0,Alumnus (Specialist),Русский,university,1
365,17511,2,1,1.0,97.0,2012.0,Distance Learning,4.0,Alumnus (Specialist),Русский,university,0
366,98254,2,1,1.0,134.0,2014.0,Full-time,0.0,Student (Specialist),Русский;Українська;Беларуская (тарашкевiца);English,university,1
367,53283,1,0,1.0,739.0,2008.0,Full-time,4.0,Alumnus (Specialist),False,university,1
368,64055,2,1,1.0,127.0,2012.0,Distance Learning,4.0,Alumnus (Specialist),Русский,work,1
369,46899,2,1,1.0,84.0,2016.0,Full-time,0.0,Student (Specialist),Русский,university,0
370,39327,2,1,1.0,256.0,0.0,Distance Learning,4.0,Student (Bachelor's),Русский;English,work,0
371,62846,1,1,1.0,614.0,0.0,Distance Learning,1.0,Student (Bachelor's),Русский,university,1
372,98079,2,1,1.0,38.0,2004.0,Full-time,4.0,Alumnus (Specialist),Русский,work,0
373,55290,2,1,1.0,127.0,2000.0,Full-time,2.0,Alumnus (Specialist),False,university,0
374,71475,1,1,1.0,183.0,2015.0,Full-time,0.0,Alumnus (Specialist),Русский,university,1
375,47992,2,0,1.0,119.0,0.0,Distance Learning,4.0,Student (Specialist),Русский,work,0
376,97367,1,0,1.0,213.0,2012.0,Full-time,7.0,Student (Bachelor's),False,university,1
377,23175,1,1,1.0,78.0,0.0,Full-time,0.0,Alumnus (Bachelor's),False,work,1
379,44469,1,1,1.0,359.0,2011.0,Full-time,4.0,Student (Specialist),False,university,1
381,48431,2,1,1.0,181.0,2010.0,Full-time,1.0,Alumnus (Master's),False,university,0
382,26531,2,1,1.0,143.0,2015.0,Full-time,0.0,Alumnus (Specialist),Русский;Українська;English,university,1
383,89058,1,1,1.0,847.0,2010.0,Full-time,0.0,Alumnus (Specialist),Русский,university,1
384,33295,1,1,1.0,137.0,2010.0,Full-time,0.0,Alumnus (Specialist),Русский,university,1
385,99355,2,1,1.0,60.0,2016.0,Full-time,0.0,Alumnus (Bachelor's),Русский,university,0
386,33735,2,1,0.0,83.0,0.0,Full-time,0.0,PhD,Русский,university,0
387,49150,2,1,1.0,29.0,2008.0,Full-time,4.0,Alumnus (Specialist),Русский,university,0
388,98029,1,1,1.0,563.0,0.0,Full-time,0.0,Student (Bachelor's),Русский,university,1
389,2357,2,1,1.0,52.0,1996.0,Full-time,4.0,Candidate of Sciences,Русский,university,0
390,19270,2,1,1.0,190.0,2006.0,Full-time,1.0,Alumnus (Specialist),Русский,university,0
391,96113,1,0,1.0,1384.0,2009.0,Full-time,0.0,Alumnus (Specialist),Русский,work,1
392,60194,2,1,1.0,147.0,2012.0,Full-time,4.0,Student (Bachelor's),False,work,0
393,21295,2,1,1.0,41.0,2007.0,Full-time,4.0,Alumnus (Specialist),Русский,university,0
394,71833,2,1,1.0,316.0,2010.0,Full-time,4.0,Student (Specialist),Русский;English,university,1
395,19640,2,0,0.0,59.0,2011.0,Full-time,0.0,Alumnus (Specialist),Русский,university,0
396,2932,2,1,1.0,248.0,2010.0,Full-time,1.0,Student (Specialist),Русский;English,work,0
397,4049,1,1,1.0,1041.0,2006.0,Full-time,4.0,Alumnus (Specialist),False,university,1
398,68479,1,1,1.0,304.0,2013.0,Distance Learning,1.0,Alumnus (Specialist),Русский,university,1
399,6758,2,0,1.0,82.0,2012.0,Full-time,1.0,PhD,English,university,0
400,66516,2,1,1.0,283.0,2012.0,Full-time,0.0,Student (Specialist),Русский,university,0
401,83306,1,0,1.0,193.0,2013.0,Full-time,0.0,Student (Specialist),Русский,university,1
402,39268,1,1,1.0,412.0,0.0,Full-time,0.0,Student (Bachelor's),Русский;English;Français,work,1
403,63095,1,1,1.0,154.0,0.0,Full-time,0.0,Alumnus (Specialist),False,university,1
404,11163,2,1,1.0,309.0,2013.0,Full-time,0.0,Alumnus (Specialist),Русский;English,work,0
405,13350,2,0,1.0,100.0,2015.0,Full-time,4.0,Student (Specialist),Русский,work,0
406,27891,2,1,1.0,268.0,1985.0,Full-time,4.0,Alumnus (Specialist),Русский,work,1
407,23966,2,1,1.0,91.0,2007.0,Full-time,4.0,Alumnus (Specialist),Русский,university,0
408,13411,1,1,1.0,541.0,2006.0,Full-time,4.0,Alumnus (Specialist),Русский,work,0
409,54222,2,0,1.0,193.0,2012.0,Full-time,0.0,Alumnus (Specialist),Русский;English,university,0
410,91479,2,1,1.0,76.0,2014.0,Distance Learning,7.0,Student (Specialist),Русский,work,0
411,584,2,1,1.0,54.0,2010.0,Full-time,4.0,Student (Specialist),False,university,0
412,33016,1,1,1.0,346.0,1989.0,Full-time,0.0,Alumnus (Master's),Русский,university,1
413,28220,1,0,0.0,95.0,2008.0,Full-time,1.0,Alumnus (Master's),Українська;Русский;English;Deutsch,university,1
414,41234,2,1,1.0,140.0,1997.0,Full-time,4.0,Alumnus (Master's),Русский,university,0
415,11199,2,1,1.0,66.0,2021.0,Distance Learning,4.0,Student (Bachelor's),Русский,work,0
416,98668,2,1,1.0,23.0,0.0,Distance Learning,4.0,Alumnus (Specialist),Русский,work,0
417,95062,2,1,1.0,268.0,2012.0,Full-time,0.0,Student (Specialist),Русский;English,university,1
418,35002,2,0,1.0,173.0,2015.0,Full-time,1.0,Student (Specialist),Русский;English;Italiano;Deutsch,university,1
419,94460,2,1,1.0,26.0,1997.0,Full-time,0.0,Alumnus (Master's),Русский,university,1
421,64050,2,0,1.0,202.0,2018.0,Distance Learning,1.0,Alumnus (Bachelor's),Русский,university,1
422,65031,2,1,1.0,43.0,2004.0,Full-time,4.0,Alumnus (Specialist),Русский,university,0
423,22135,2,0,1.0,72.0,2008.0,Full-time,6.0,Student (Specialist),Русский,work,0
424,24433,1,0,1.0,156.0,2013.0,Full-time,0.0,Student (Specialist),Русский;English,university,1
425,69166,2,0,1.0,535.0,2015.0,Full-time,1.0,Alumnus (Specialist),Русский,university,1
426,12444,2,0,1.0,211.0,2010.0,Full-time,0.0,Student (Specialist),Русский,university,0
427,65576,2,0,1.0,154.0,2015.0,Full-time,0.0,Student (Specialist),Русский,university,0
428,64633,1,0,1.0,939.0,2011.0,Full-time,7.0,Alumnus (Specialist),Русский;English;Français,work,1
429,38744,2,1,1.0,172.0,0.0,Full-time,0.0,Student (Specialist),Русский,university,0
430,38210,2,1,1.0,554.0,1985.0,Full-time,0.0,Alumnus (Specialist),فارسی,university,0
431,6674,2,1,1.0,48.0,1997.0,Full-time,4.0,Alumnus (Specialist),Русский,work,0
432,24648,1,1,1.0,2057.0,2016.0,Full-time,1.0,Alumnus (Bachelor's),False,university,1
433,87350,2,0,1.0,18.0,2009.0,Full-time,0.0,Student (Specialist),Русский;English,work,1
434,22158,1,0,1.0,413.0,2008.0,Full-time,0.0,Alumnus (Specialist),Русский,university,1
435,77070,2,0,1.0,161.0,2019.0,Full-time,0.0,Alumnus (Bachelor's),English,university,1
436,44292,2,1,1.0,108.0,2013.0,Full-time,1.0,Student (Specialist),Русский,university,0
437,26724,1,1,1.0,112.0,2007.0,Full-time,4.0,Alumnus (Specialist),Русский,work,1
438,31982,2,0,1.0,67.0,2011.0,Full-time,4.0,Student (Specialist),Русский,work,1
439,86933,2,0,1.0,98.0,0.0,Full-time,0.0,Student (Specialist),False,university,1
440,86278,2,0,1.0,459.0,2010.0,Full-time,7.0,Student (Specialist),Русский,work,1
441,88462,2,1,1.0,140.0,2008.0,Full-time,1.0,Alumnus (Specialist),Русский,university,1
442,15183,2,1,1.0,33.0,2007.0,Full-time,4.0,Alumnus (Specialist),Русский,university,0
443,55102,2,0,1.0,71.0,0.0,Full-time,0.0,Student (Specialist),False,university,0
444,97717,1,0,1.0,352.0,2008.0,Full-time,4.0,Alumnus (Bachelor's),Русский,university,1
446,73690,2,0,1.0,27.0,2006.0,Full-time,0.0,Alumnus (Specialist),False,university,0
447,35833,1,0,1.0,1184.0,2011.0,Full-time,0.0,Student (Specialist),Русский,university,1
448,65633,2,1,1.0,380.0,2010.0,Full-time,0.0,Student (Specialist),Русский,university,0
449,69980,1,1,1.0,642.0,2007.0,Distance Learning,4.0,Alumnus (Bachelor's),Русский,university,1
450,70939,1,1,1.0,889.0,2015.0,Full-time,4.0,Alumnus (Bachelor's),False,work,1
451,16085,2,1,1.0,181.0,0.0,Full-time,0.0,Student (Bachelor's),Русский,university,0
452,29788,2,1,1.0,174.0,2011.0,Full-time,4.0,Alumnus (Specialist),False,university,0
453,83947,1,0,1.0,72.0,1988.0,Full-time,4.0,Alumnus (Specialist),False,university,1
454,95082,2,1,1.0,381.0,2008.0,Full-time,7.0,Alumnus (Specialist),Українська,work,1
455,15613,2,1,1.0,516.0,2014.0,Full-time,0.0,Alumnus (Specialist),Русский,university,0
456,53065,1,0,1.0,264.0,2013.0,Full-time,0.0,Alumnus (Specialist),English,university,1
457,58254,2,1,1.0,223.0,2012.0,Distance Learning,6.0,Alumnus (Specialist),Русский,work,0
460,11596,2,1,1.0,451.0,2013.0,Distance Learning,0.0,Student (Specialist),Русский,university,0
461,93330,2,1,1.0,211.0,0.0,Distance Learning,1.0,PhD,Русский;Українська;English,university,0
462,88078,2,0,1.0,61.0,2007.0,Full-time,0.0,Alumnus (Specialist),Русский,work,0
463,58231,2,0,1.0,104.0,2012.0,Full-time,4.0,Student (Specialist),False,university,1
464,29151,2,1,1.0,121.0,2014.0,Distance Learning,4.0,Student (Specialist),False,work,0
465,61737,1,0,1.0,725.0,0.0,Full-time,0.0,Student (Specialist),Русский,university,1
466,80166,2,1,1.0,198.0,0.0,Full-time,4.0,Student (Bachelor's),Русский,university,0
467,50871,2,1,1.0,985.0,2016.0,Full-time,0.0,Student (Bachelor's),Русский,university,1
469,82636,2,0,1.0,205.0,2012.0,Full-time,4.0,Student (Specialist),Русский,work,0
470,772,1,1,1.0,495.0,2009.0,Distance Learning,0.0,Alumnus (Specialist),Русский,university,1
472,9462,1,0,1.0,157.0,2015.0,Full-time,0.0,Student (Specialist),Русский;English;Français,work,1
473,49110,2,0,1.0,81.0,2014.0,Full-time,0.0,Alumnus (Specialist),Русский,university,0
474,85049,2,0,1.0,316.0,2002.0,Full-time,0.0,Alumnus (Specialist),Русский;English;ʻŌlelo Hawaiʻi,university,1
475,16315,1,1,1.0,280.0,2021.0,Full-time,3.0,Alumnus (Bachelor's),Русский,university,1
476,33577,2,1,1.0,541.0,2016.0,Full-time,1.0,Alumnus (Bachelor's),Русский,work,1
477,78876,2,0,1.0,30.0,2013.0,Full-time,6.0,Student (Specialist),Русский;English,university,0
478,45216,1,0,1.0,622.0,2014.0,Distance Learning,4.0,Student (Specialist),Русский;English;Polski,work,0
480,18606,2,1,1.0,126.0,2018.0,Full-time,0.0,Student (Specialist),False,university,0
481,58969,1,1,1.0,69.0,2009.0,Full-time,4.0,Student (Master's),False,university,1
482,94160,1,1,1.0,138.0,2010.0,Full-time,0.0,Alumnus (Specialist),Русский;English,university,1
483,2470,2,0,1.0,66.0,2010.0,Distance Learning,4.0,Student (Specialist),False,university,0
484,77364,2,1,1.0,71.0,2015.0,Full-time,4.0,Student (Specialist),Русский,work,0
485,29118,2,1,1.0,410.0,0.0,Full-time,1.0,Alumnus (Specialist),Русский,work,1
486,78064,2,1,1.0,179.0,2011.0,Full-time,4.0,Student (Specialist),False,university,0
487,17758,1,1,1.0,628.0,1998.0,Full-time,4.0,Alumnus (Specialist),Русский,work,1
488,77486,1,1,1.0,205.0,2010.0,Distance Learning,4.0,Student (Specialist),Русский,university,1
489,70473,1,0,1.0,53.0,2005.0,Full-time,0.0,Alumnus (Specialist),False,university,1
490,9899,2,0,1.0,49.0,2005.0,Full-time,0.0,Alumnus (Specialist),Русский,university,0
491,60651,2,0,1.0,37.0,2001.0,Full-time,4.0,Candidate of Sciences,Русский,university,1
493,97577,2,1,1.0,1290.0,2015.0,Full-time,0.0,Student (Bachelor's),Русский;Deutsch;Українська,university,1
494,18086,1,0,1.0,33.0,2003.0,Full-time,0.0,Alumnus (Specialist),Русский,university,1
495,22636,2,0,1.0,136.0,2008.0,Full-time,0.0,Student (Bachelor's),Русский;English;Français,work,1
496,34415,2,0,1.0,107.0,2011.0,Full-time,4.0,Student (Bachelor's),Русский,work,0
497,26274,2,1,1.0,587.0,0.0,Distance Learning,0.0,Student (Bachelor's),Русский;English,university,1
498,2351,2,1,1.0,36.0,2008.0,Full-time,0.0,Alumnus (Specialist),Русский,university,0
499,95779,1,1,1.0,466.0,2014.0,Full-time,4.0,Alumnus (Bachelor's),Русский;English;Български;Español,university,1
500,25246,2,0,1.0,224.0,2013.0,Full-time,2.0,Student (Master's),Русский;Українська;English,university,1
502,22268,1,1,1.0,1277.0,0.0,Full-time,1.0,Student (Specialist),False,university,1
504,44043,1,1,1.0,3021.0,2008.0,Full-time,4.0,Alumnus (Specialist),Русский,work,1
505,26062,2,1,1.0,8.0,0.0,Full-time,4.0,Student (Master's),Русский;日本語,work,0
506,4078,1,1,1.0,408.0,2015.0,Full-time,4.0,Alumnus (Specialist),False,university,1
507,48445,1,0,1.0,119.0,2003.0,Full-time,4.0,Alumnus (Specialist),Русский,university,1
509,75170,2,0,1.0,150.0,2006.0,Full-time,0.0,Alumnus (Specialist),Русский,work,1
510,24512,2,0,1.0,1584.0,2005.0,Full-time,4.0,Alumnus (Specialist),Русский,university,0
511,66327,1,1,1.0,1209.0,2015.0,Distance Learning,0.0,Student (Bachelor's),Українська,university,1
513,4696,1,1,1.0,87.0,2016.0,Full-time,0.0,Alumnus (Bachelor's),False,work,1
514,97269,2,1,1.0,151.0,2008.0,Full-time,7.0,Alumnus (Specialist),Русский,work,1
515,55814,1,0,1.0,894.0,2012.0,Full-time,0.0,Alumnus (Specialist),Русский,university,1
516,15865,2,1,1.0,783.0,0.0,Distance Learning,2.0,Undergraduate applicant,Русский;Українська;English,university,0
517,75883,1,0,1.0,1249.0,0.0,Part-time,2.0,Student (Bachelor's),Русский;English;日本語;Español;Português,work,1
518,7065,2,0,1.0,29.0,2005.0,Distance Learning,4.0,Alumnus (Specialist),Русский,work,0
519,35678,2,1,1.0,385.0,0.0,Full-time,4.0,PhD,Русский;Башҡортса,university,0
520,76605,2,1,1.0,27.0,1997.0,Full-time,4.0,Alumnus (Specialist),False,university,1
521,18945,2,1,1.0,14.0,1996.0,Full-time,1.0,Alumnus (Specialist),Русский,university,0
522,51101,1,0,1.0,413.0,2017.0,Full-time,0.0,Alumnus (Bachelor's),Русский,work,1
523,96381,2,0,1.0,34.0,2010.0,Full-time,1.0,Student (Specialist),Русский,university,1
524,25954,2,0,1.0,54.0,1999.0,Full-time,0.0,Alumnus (Specialist),False,university,0
525,78112,2,0,1.0,742.0,2004.0,Distance Learning,4.0,Alumnus (Specialist),Русский,university,0
526,92104,1,0,1.0,99.0,2017.0,Full-time,4.0,Alumnus (Bachelor's),Русский;English,university,1
527,28147,1,1,1.0,2100.0,2015.0,Full-time,1.0,Alumnus (Bachelor's),Русский;Українська,university,1
530,90127,2,1,1.0,206.0,2013.0,Full-time,4.0,Student (Bachelor's),Русский;English,work,0
531,44127,1,0,1.0,716.0,2011.0,Full-time,1.0,Student (Bachelor's),Русский;English,university,1
